timestamp,runtime_sec,total_biomass,t0,t1,t2,t3,t4,deep_archive,lambda,phi_diff
2026-02-11T03:45:07+01:00,13750,4000019,349751,1379982,1374256,687675,6,208349,0.394695,2.3276
2026-02-11T03:45:12+01:00,13755,4000014,349414,1379343,1374255,688081,572,208349,0.393835,2.3296
2026-02-11T03:45:17+01:00,13760,4000016,349414,1378374,1374262,689045,572,208349,0.393835,2.3268
2026-02-11T03:45:22+01:00,13765,4000019,349414,1377404,1374273,690007,572,208349,0.393835,2.3240
2026-02-11T03:45:27+01:00,13770,4000014,349414,1376450,1374267,690962,0,208921,0.393835,2.3213
2026-02-11T03:45:32+01:00,13775,4000016,349414,1375482,1374277,691886,36,208921,0.393835,2.3185
2026-02-11T03:45:37+01:00,13780,4000014,349414,1374480,1374287,692811,0,209022,0.393835,2.3156
2026-02-11T03:45:42+01:00,13785,4000016,349414,1373499,1374297,693784,0,209022,0.393835,2.3128
2026-02-11T03:45:47+01:00,13790,4000014,349414,1372523,1374317,694738,0,209022,0.393835,2.3100
2026-02-11T03:45:52+01:00,13795,4000017,349414,1371539,1374329,695713,0,209022,0.393835,2.3072
2026-02-11T03:45:57+01:00,13800,4000017,349414,1370549,1374348,696338,346,209022,0.393835,2.3044
2026-02-11T03:46:02+01:00,13805,4000014,349414,1369570,1374355,697051,602,209022,0.393835,2.3016
2026-02-11T03:46:07+01:00,13810,4000015,349414,1368585,1374368,698012,614,209022,0.393835,2.2988
2026-02-11T03:46:12+01:00,13815,4000024,349414,1367590,1374393,698726,140,209761,0.393835,2.2959
2026-02-11T03:46:17+01:00,13820,4000014,349414,1366634,1374391,698937,276,210362,0.393835,2.2932
2026-02-11T03:46:22+01:00,13825,4000025,349414,1365662,1374417,699895,0,210637,0.393835,2.2904
2026-02-11T03:46:27+01:00,13830,4000016,349414,1364706,1374416,700816,0,210664,0.393835,2.2877
2026-02-11T03:46:32+01:00,13835,4000015,349414,1363767,1374410,701502,2,210920,0.393835,2.2850
2026-02-11T03:46:37+01:00,13840,4000020,349414,1362814,1374409,702215,41,211127,0.393835,2.2823
2026-02-11T03:46:42+01:00,13845,4000016,349414,1361837,1374426,702870,0,211469,0.393835,2.2795
2026-02-11T03:46:47+01:00,13850,4000012,349414,1360866,1374411,703106,304,211911,0.393835,2.2767
2026-02-11T03:46:52+01:00,13855,4000016,349414,1359910,1374400,704078,0,212214,0.393835,2.2739
2026-02-11T03:46:57+01:00,13860,4000015,349414,1358948,1374396,705043,0,212214,0.393835,2.2712
2026-02-11T03:47:02+01:00,13865,4000016,349414,1357985,1374404,705999,0,212214,0.393835,2.2684
2026-02-11T03:47:07+01:00,13870,4000018,349414,1357013,1374405,706972,0,212214,0.393835,2.2656
2026-02-11T03:47:12+01:00,13875,4000013,349414,1356038,1374411,707936,0,212214,0.393835,2.2629
2026-02-11T03:47:17+01:00,13880,4000015,349414,1355057,1374428,708902,0,212214,0.393835,2.2601
2026-02-11T03:47:22+01:00,13885,4000023,349414,1354083,1374437,709875,0,212214,0.393835,2.2573
2026-02-11T03:47:27+01:00,13890,4000015,349414,1353103,1374438,710846,0,212214,0.393835,2.2545
2026-02-11T03:47:32+01:00,13895,4000014,349414,1352119,1374446,711821,0,212214,0.393835,2.2516
2026-02-11T03:47:37+01:00,13900,4000016,349414,1351150,1374454,712784,0,212214,0.393835,2.2489
2026-02-11T03:47:42+01:00,13905,4000015,349414,1350162,1374465,713760,0,212214,0.393835,2.2460
2026-02-11T03:47:47+01:00,13910,4000019,349414,1349180,1374466,714745,0,212214,0.393835,2.2432
2026-02-11T03:47:52+01:00,13915,4000005,349414,1348577,1374493,715307,0,212214,0.393835,2.2415
2026-02-11T03:47:57+01:00,13920,4000008,349414,1348289,1374493,715598,0,212214,0.393835,2.2407
2026-02-11T03:48:02+01:00,13925,4000006,349414,1347996,1374493,715889,0,212214,0.393835,2.2398
2026-02-11T03:48:07+01:00,13930,4000007,349414,1347714,1374504,716161,0,212214,0.393835,2.2390
2026-02-11T03:48:12+01:00,13935,4000005,349414,1347444,1374496,716437,0,212214,0.393835,2.2383
2026-02-11T03:48:17+01:00,13940,4000004,349414,1347171,1374496,716709,0,212214,0.393835,2.2375
2026-02-11T03:48:22+01:00,13945,4000005,349414,1346899,1374496,716982,0,212214,0.393835,2.2367
2026-02-11T03:48:27+01:00,13950,4000007,349414,1346587,1374503,717289,0,212214,0.393835,2.2358
2026-02-11T03:48:32+01:00,13955,4000009,349414,1346328,1374498,717555,0,212214,0.393835,2.2351
2026-02-11T03:48:37+01:00,13960,4000006,349414,1346028,1374497,717853,0,212214,0.393835,2.2342
2026-02-11T03:48:42+01:00,13965,4000006,349414,1345722,1374505,718151,0,212214,0.393835,2.2333
2026-02-11T03:48:47+01:00,13970,4000006,349414,1345426,1374498,718454,0,212214,0.393835,2.2325
2026-02-11T03:48:52+01:00,13975,4000005,349414,1345164,1374498,718715,0,212214,0.393835,2.2317
2026-02-11T03:48:57+01:00,13980,4000007,349414,1344885,1374498,718996,0,212214,0.393835,2.2309
2026-02-11T03:49:02+01:00,13985,4000002,349414,1344575,1374500,719299,0,212214,0.393835,2.2301
2026-02-11T03:49:07+01:00,13990,4000008,349414,1344278,1374500,719576,26,212214,0.393835,2.2292
2026-02-11T03:49:12+01:00,13995,4000005,349414,1343931,1374500,719920,26,212214,0.393835,2.2282
2026-02-11T03:49:17+01:00,14000,4000011,349414,1343589,1374510,720258,26,212214,0.393835,2.2272
2026-02-11T03:49:22+01:00,14005,4000008,349414,1343260,1374499,720278,246,212311,0.393835,2.2263
2026-02-11T03:49:27+01:00,14010,4000021,349414,1342904,1374499,720343,244,212617,0.393835,2.2253
2026-02-11T03:49:32+01:00,14015,4000021,349413,1341934,1374502,720528,441,213203,0.393832,2.2225
2026-02-11T03:49:37+01:00,14020,4000014,349413,1340957,1374504,720868,275,213997,0.393832,2.2197
2026-02-11T03:49:42+01:00,14025,4000034,349413,1339981,1374509,721318,196,214617,0.393832,2.2169
2026-02-11T03:49:47+01:00,14030,4000018,349413,1338998,1374513,721502,383,215209,0.393832,2.2141
2026-02-11T03:49:52+01:00,14035,4000017,349413,1338038,1374516,721667,394,215989,0.393832,2.2114
2026-02-11T03:49:57+01:00,14040,4000023,349413,1337084,1374516,721852,472,216686,0.393832,2.2086
2026-02-11T03:50:02+01:00,14045,4000017,349413,1336123,1374521,722034,592,217334,0.393832,2.2059
2026-02-11T03:50:07+01:00,14050,4000019,349413,1335169,1374523,722220,589,218105,0.393832,2.2031
2026-02-11T03:50:12+01:00,14055,4000017,349413,1334213,1374540,722568,418,218865,0.393832,2.2004
2026-02-11T03:50:17+01:00,14060,4000024,349413,1333242,1374545,722792,406,219626,0.393832,2.1976
2026-02-11T03:50:22+01:00,14065,4000014,349413,1332286,1374537,723746,0,220032,0.393832,2.1949
2026-02-11T03:50:27+01:00,14070,4000018,349413,1331308,1374547,724718,0,220032,0.393832,2.1921
2026-02-11T03:50:32+01:00,14075,4000013,349413,1330344,1374547,725677,0,220032,0.393832,2.1893
2026-02-11T03:50:37+01:00,14080,4000018,349413,1329377,1374559,726637,0,220032,0.393832,2.1866
2026-02-11T03:50:42+01:00,14085,4000015,349413,1328413,1374567,727590,0,220032,0.393832,2.1838
2026-02-11T03:50:47+01:00,14090,4000015,349413,1327520,1374571,728479,0,220032,0.393832,2.1813
2026-02-11T03:50:52+01:00,14095,4000014,349413,1326545,1374569,729330,6,220151,0.393832,2.1785
2026-02-11T03:50:57+01:00,14100,4000027,349413,1325572,1374589,729803,197,220453,0.393832,2.1757
2026-02-11T03:51:02+01:00,14105,4000004,349413,1324592,1374617,730184,179,221019,0.393832,2.1729
2026-02-11T03:51:07+01:00,14110,4000018,349413,1323696,1374612,731098,2,221197,0.393832,2.1703
2026-02-11T03:51:12+01:00,14115,4000019,349413,1322757,1374611,731474,230,221534,0.393832,2.1676
2026-02-11T03:51:17+01:00,14120,4000020,349413,1321795,1374621,732399,0,221792,0.393832,2.1649
2026-02-11T03:51:22+01:00,14125,4000013,349413,1320842,1374620,733346,0,221792,0.393832,2.1621
2026-02-11T03:51:27+01:00,14130,4000016,349413,1319855,1374629,734327,0,221792,0.393832,2.1593
2026-02-11T03:51:32+01:00,14135,4000016,349413,1318871,1374628,735312,0,221792,0.393832,2.1565
2026-02-11T03:51:37+01:00,14140,4000015,349413,1317870,1374639,736301,0,221792,0.393832,2.1536
2026-02-11T03:51:42+01:00,14145,4000016,349413,1316868,1374651,737292,0,221792,0.393832,2.1508
2026-02-11T03:51:47+01:00,14150,4000017,349413,1315876,1374656,738280,0,221792,0.393832,2.1479
2026-02-11T03:51:52+01:00,14155,4000022,349413,1314882,1374661,739274,0,221792,0.393832,2.1451
2026-02-11T03:51:57+01:00,14160,4000015,349413,1313898,1374673,740239,0,221792,0.393832,2.1423
2026-02-11T03:52:02+01:00,14165,4000023,349413,1312753,1374685,741380,0,221792,0.393832,2.1390
2026-02-11T03:52:07+01:00,14170,4000018,349413,1311453,1374699,742661,0,221792,0.393832,2.1353
2026-02-11T03:52:12+01:00,14175,4000022,349413,1310151,1374708,743958,0,221792,0.393832,2.1315
2026-02-11T03:52:17+01:00,14180,4000020,349413,1308827,1374714,745274,0,221792,0.393832,2.1278
2026-02-11T03:52:22+01:00,14185,4000020,349413,1307532,1374729,746554,0,221792,0.393832,2.1240
2026-02-11T03:52:27+01:00,14190,4000038,349413,1306216,1374765,747527,325,221792,0.393832,2.1203
2026-02-11T03:52:32+01:00,14195,4000029,349413,1304924,1374762,747783,1355,221792,0.393832,2.1166
2026-02-11T03:52:37+01:00,14200,4000007,349413,1304313,1374735,748006,1748,221792,0.393832,2.1148
2026-02-11T03:52:42+01:00,14205,4000007,349413,1303970,1374735,748006,2091,221792,0.393832,2.1139
2026-02-11T03:52:47+01:00,14210,4000008,349413,1303633,1374735,748078,2246,221903,0.393832,2.1129
2026-02-11T03:52:52+01:00,14215,4000006,349412,1303297,1374737,748341,1975,222244,0.393830,2.1119
2026-02-11T03:52:57+01:00,14220,4000009,349412,1302959,1374737,748421,1897,222583,0.393830,2.1110
2026-02-11T03:53:02+01:00,14225,4000010,349412,1302586,1374733,748422,1974,222883,0.393830,2.1099
2026-02-11T03:53:07+01:00,14230,4000007,349412,1302229,1374739,748559,1828,223240,0.393830,2.1089
2026-02-11T03:53:12+01:00,14235,4000009,349412,1301882,1374740,748632,1755,223588,0.393830,2.1079
2026-02-11T03:53:17+01:00,14240,4000008,349412,1301542,1374735,748683,1772,223864,0.393830,2.1069
2026-02-11T03:53:22+01:00,14245,4000010,349412,1301186,1374741,748700,1751,224220,0.393830,2.1059
2026-02-11T03:53:27+01:00,14250,4000012,349412,1300841,1374740,748771,1680,224568,0.393830,2.1049
2026-02-11T03:53:32+01:00,14255,4000005,349412,1300497,1374739,749000,1511,224846,0.393830,2.1039
2026-02-11T03:53:37+01:00,14260,4000011,349412,1300108,1374739,749131,1382,225239,0.393830,2.1028
2026-02-11T03:53:42+01:00,14265,4000009,349412,1299726,1374739,749131,1382,225619,0.393830,2.1017
2026-02-11T03:53:47+01:00,14270,4000008,349412,1299348,1374749,749201,1380,225918,0.393830,2.1006
2026-02-11T03:53:52+01:00,14275,4000042,349412,1298955,1374749,749332,1247,226347,0.393830,2.0995
2026-02-11T03:53:57+01:00,14280,4000027,349412,1297663,1374753,749834,1001,227364,0.393830,2.0958
2026-02-11T03:54:02+01:00,14285,4000019,349412,1296376,1374750,750141,910,228430,0.393830,2.0921
2026-02-11T03:54:07+01:00,14290,4000016,349412,1295067,1374758,751381,45,229353,0.393830,2.0884
2026-02-11T03:54:12+01:00,14295,4000018,349412,1293736,1374783,752689,0,229398,0.393830,2.0846
2026-02-11T03:54:17+01:00,14300,4000030,349412,1292427,1374802,753991,0,229398,0.393830,2.0808
2026-02-11T03:54:22+01:00,14305,4000019,349412,1291113,1374807,755289,0,229398,0.393830,2.0771
2026-02-11T03:54:27+01:00,14310,4000022,349412,1289805,1374818,756589,0,229398,0.393830,2.0733
2026-02-11T03:54:32+01:00,14315,4000024,349412,1288490,1374806,757918,0,229398,0.393830,2.0696
2026-02-11T03:54:37+01:00,14320,4000017,349412,1287385,1374867,758955,0,229398,0.393830,2.0664
2026-02-11T03:54:42+01:00,14325,4000020,349412,1286381,1374883,759946,0,229398,0.393830,2.0635
2026-02-11T03:54:47+01:00,14330,4000018,349412,1285411,1374875,760922,0,229398,0.393830,2.0607
2026-02-11T03:54:52+01:00,14335,4000015,349412,1284420,1374867,761918,0,229398,0.393830,2.0579
2026-02-11T03:54:57+01:00,14340,4000014,349412,1283427,1374889,762888,0,229398,0.393830,2.0551
2026-02-11T03:55:02+01:00,14345,4000015,349412,1282463,1374895,763847,0,229398,0.393830,2.0523
2026-02-11T03:55:07+01:00,14350,4000018,349412,1281483,1374908,764817,0,229398,0.393830,2.0495
2026-02-11T03:55:12+01:00,14355,4000015,349412,1280498,1374920,765787,0,229398,0.393830,2.0467
2026-02-11T03:55:17+01:00,14360,4000017,349412,1279512,1374932,766689,74,229398,0.393830,2.0439
2026-02-11T03:55:22+01:00,14365,4000014,349412,1278564,1374933,767633,74,229398,0.393830,2.0412
2026-02-11T03:55:27+01:00,14370,4000012,349412,1277611,1374959,768134,498,229398,0.393830,2.0384
2026-02-11T03:55:32+01:00,14375,4000022,349412,1276634,1374961,769024,593,229398,0.393830,2.0356
2026-02-11T03:55:37+01:00,14380,4000016,349315,1275756,1374969,769494,1084,229398,0.393582,2.0341
2026-02-11T03:55:42+01:00,14385,4000016,349236,1274870,1374955,770473,430,230052,0.393582,2.0324
2026-02-11T03:55:47+01:00,14390,4000019,349218,1273901,1374971,771271,16,230642,0.393335,2.0298
2026-02-11T03:55:52+01:00,14395,4000016,349218,1272923,1374956,771890,0,231029,0.393335,2.0270
2026-02-11T03:55:57+01:00,14400,4000015,349121,1272052,1374966,772847,0,231029,0.393088,2.0256
2026-02-11T03:56:02+01:00,14405,4000016,349024,1271188,1374983,773706,86,231029,0.392840,2.0241
2026-02-11T03:56:07+01:00,14410,4000020,348927,1270292,1374993,774660,90,231058,0.392593,2.0225
2026-02-11T03:56:12+01:00,14415,4000011,348927,1269317,1375013,775397,0,231357,0.392593,2.0197
2026-02-11T03:56:17+01:00,14420,4000021,348927,1268350,1375020,776240,0,231484,0.392593,2.0170
2026-02-11T03:56:22+01:00,14425,4000018,348915,1267404,1375032,776929,254,231484,0.392593,2.0144
2026-02-11T03:56:27+01:00,14430,4000020,348733,1266635,1375034,777106,295,232217,0.392098,2.0141
2026-02-11T03:56:32+01:00,14435,4000014,348733,1265680,1375042,777383,381,232795,0.392098,2.0113
2026-02-11T03:56:37+01:00,14440,4000019,348733,1264737,1375037,778066,171,233275,0.392098,2.0086
2026-02-11T03:56:42+01:00,14445,4000024,348733,1264085,1375029,778079,453,233645,0.392098,2.0068
2026-02-11T03:56:47+01:00,14450,4000014,348636,1263215,1375026,779011,0,234126,0.391850,2.0053
2026-02-11T03:56:52+01:00,14455,4000015,348625,1262281,1375032,779164,314,234599,0.391850,2.0027
2026-02-11T03:56:57+01:00,14460,4000016,348539,1261415,1375032,779430,401,235199,0.391603,2.0011
2026-02-11T03:57:02+01:00,14465,4000026,348497,1260503,1375041,779786,406,235793,0.391496,1.9989
2026-02-11T03:57:07+01:00,14470,4000008,348497,1259856,1375060,780281,32,236282,0.391496,1.9971
2026-02-11T03:57:12+01:00,14475,4000004,348497,1259588,1375060,780546,0,236313,0.391496,1.9963
2026-02-11T03:57:17+01:00,14480,4000007,348497,1259309,1375055,780833,0,236313,0.391496,1.9955
2026-02-11T03:57:22+01:00,14485,4000004,348497,1259045,1375063,781086,0,236313,0.391496,1.9948
2026-02-11T03:57:27+01:00,14490,4000004,348497,1258760,1375063,781371,0,236313,0.391496,1.9939
2026-02-11T03:57:32+01:00,14495,4000006,348497,1258491,1375051,781654,0,236313,0.391496,1.9932
2026-02-11T03:57:37+01:00,14500,4000006,348497,1258190,1375051,781955,0,236313,0.391496,1.9923
2026-02-11T03:57:42+01:00,14505,4000006,348497,1257877,1375059,782260,0,236313,0.391496,1.9914
2026-02-11T03:57:47+01:00,14510,4000005,348497,1257620,1375059,782516,0,236313,0.391496,1.9907
2026-02-11T03:57:52+01:00,14515,4000004,348497,1257352,1375050,782792,0,236313,0.391496,1.9899
2026-02-11T03:57:57+01:00,14520,4000005,348497,1257097,1375058,783040,0,236313,0.391496,1.9892
2026-02-11T03:58:02+01:00,14525,4000004,348497,1256831,1375057,783306,0,236313,0.391496,1.9884
2026-02-11T03:58:07+01:00,14530,4000010,348497,1256505,1375052,783643,0,236313,0.391496,1.9875
2026-02-11T03:58:12+01:00,14535,4000006,348497,1256189,1375041,783966,0,236313,0.391496,1.9866
2026-02-11T03:58:17+01:00,14540,4000006,348497,1255857,1375051,784176,112,236313,0.391496,1.9856
2026-02-11T03:58:22+01:00,14545,4000007,348497,1255542,1375052,784383,220,236313,0.391496,1.9847
2026-02-11T03:58:27+01:00,14550,4000006,348497,1255192,1375043,784741,220,236313,0.391496,1.9837
2026-02-11T03:58:32+01:00,14555,4000007,348497,1254846,1375053,785078,220,236313,0.391496,1.9827
2026-02-11T03:58:37+01:00,14560,4000004,348497,1254503,1375045,785426,220,236313,0.391496,1.9817
2026-02-11T03:58:42+01:00,14565,4000008,348497,1254203,1375043,785732,17,236516,0.391496,1.9809
2026-02-11T03:58:47+01:00,14570,4000021,348497,1253491,1375027,786178,106,236722,0.391496,1.9788
2026-02-11T03:58:52+01:00,14575,4000019,348497,1252639,1375045,786524,155,237159,0.391496,1.9764
2026-02-11T03:58:57+01:00,14580,4000015,348497,1251660,1375053,787053,27,237725,0.391496,1.9736
2026-02-11T03:59:02+01:00,14585,4000016,348497,1250675,1375059,787338,185,238262,0.391496,1.9707
2026-02-11T03:59:07+01:00,14590,4000025,348497,1249715,1375062,787481,478,238792,0.391496,1.9680
2026-02-11T03:59:12+01:00,14595,4000018,348497,1248767,1375065,787950,237,239502,0.391496,1.9653
2026-02-11T03:59:17+01:00,14600,4000021,348497,1247801,1375073,788447,120,240083,0.391496,1.9625
2026-02-11T03:59:22+01:00,14605,4000015,348497,1246839,1375076,788723,270,240610,0.391496,1.9597
2026-02-11T03:59:27+01:00,14610,4000018,348497,1245876,1375079,789412,274,240880,0.391496,1.9570
2026-02-11T03:59:32+01:00,14615,4000022,348497,1244904,1375073,789812,268,241468,0.391496,1.9542
2026-02-11T03:59:37+01:00,14620,4000016,348497,1243919,1375078,790068,223,242231,0.391496,1.9513
2026-02-11T03:59:42+01:00,14625,4000020,348497,1242935,1375082,790403,343,242760,0.391496,1.9485
2026-02-11T03:59:47+01:00,14630,4000022,348497,1241975,1375085,790780,247,243438,0.391496,1.9458
2026-02-11T03:59:52+01:00,14635,4000022,348497,1240993,1375091,790966,431,244044,0.391496,1.9430
2026-02-11T03:59:57+01:00,14640,4000025,348497,1240020,1375099,791145,429,244835,0.391496,1.9402
2026-02-11T04:00:02+01:00,14645,4000021,348497,1239048,1375106,791324,449,245597,0.391496,1.9374
2026-02-11T04:00:07+01:00,14650,4000022,348497,1238074,1375105,791497,630,246219,0.391496,1.9346
2026-02-11T04:00:12+01:00,14655,4000021,348497,1237118,1375092,791701,628,246985,0.391496,1.9318
2026-02-11T04:00:17+01:00,14660,4000016,348497,1236150,1375095,791886,619,247769,0.391496,1.9291
2026-02-11T04:00:22+01:00,14665,4000020,348497,1235177,1375102,792073,614,248557,0.391496,1.9263
2026-02-11T04:00:27+01:00,14670,4000018,348497,1234227,1375109,792298,548,249339,0.391496,1.9235
2026-02-11T04:00:32+01:00,14675,4000017,348497,1233284,1375108,792715,284,250129,0.391496,1.9208
2026-02-11T04:00:37+01:00,14680,4000016,348497,1232309,1375125,793672,0,250413,0.391496,1.9180
2026-02-11T04:00:42+01:00,14685,4000017,348497,1231322,1375133,794652,0,250413,0.391496,1.9152
2026-02-11T04:00:47+01:00,14690,4000018,348497,1230347,1375140,795621,0,250413,0.391496,1.9124
2026-02-11T04:00:52+01:00,14695,4000022,348497,1229402,1375142,795970,320,250691,0.391496,1.9097
2026-02-11T04:00:57+01:00,14700,4000017,348497,1228435,1375163,796449,215,251258,0.391496,1.9069
2026-02-11T04:01:02+01:00,14705,4000016,348497,1227480,1375174,796514,517,251834,0.391496,1.9042
2026-02-11T04:01:07+01:00,14710,4000011,348497,1226503,1375169,797118,77,252647,0.391496,1.9014
2026-02-11T04:01:12+01:00,14715,4000017,348497,1225529,1375197,798071,0,252723,0.391496,1.8986
2026-02-11T04:01:17+01:00,14720,4000017,348497,1224569,1375182,798791,0,252978,0.391496,1.8958
2026-02-11T04:01:22+01:00,14725,4000022,348497,1223623,1375159,798899,441,253403,0.391496,1.8931
2026-02-11T04:01:27+01:00,14730,4000019,348497,1222676,1375166,799452,237,253991,0.391496,1.8904
2026-02-11T04:01:32+01:00,14735,4000025,348497,1221704,1375176,799833,254,254561,0.391496,1.8876
2026-02-11T04:01:37+01:00,14740,4000021,348497,1220748,1375179,800014,444,255139,0.391496,1.8849
2026-02-11T04:01:42+01:00,14745,4000016,348497,1219792,1375180,800394,251,255902,0.391496,1.8821
2026-02-11T04:01:47+01:00,14750,4000015,348497,1218806,1375198,800641,378,256495,0.391496,1.8793
2026-02-11T04:01:52+01:00,14755,4000013,348497,1217850,1375205,801280,115,257066,0.391496,1.8765
2026-02-11T04:01:57+01:00,14760,4000008,348497,1217508,1375205,801392,110,257296,0.391496,1.8756
2026-02-11T04:02:02+01:00,14765,4000008,348497,1217227,1375200,801392,178,257514,0.391496,1.8748
2026-02-11T04:02:07+01:00,14770,4000010,348497,1216969,1375205,801387,229,257723,0.391496,1.8740
2026-02-11T04:02:12+01:00,14775,4000007,348497,1216764,1375205,801387,291,257863,0.391496,1.8734
2026-02-11T04:02:17+01:00,14780,4000006,348497,1216449,1375199,801453,287,258121,0.391496,1.8725
2026-02-11T04:02:22+01:00,14785,4000008,348497,1216121,1375199,801454,340,258397,0.391496,1.8716
2026-02-11T04:02:27+01:00,14790,4000009,348497,1215777,1375206,801447,355,258727,0.391496,1.8706
2026-02-11T04:02:32+01:00,14795,4000009,348497,1215446,1375202,801515,354,258995,0.391496,1.8696
2026-02-11T04:02:37+01:00,14800,4000005,348497,1215119,1375203,801567,365,259254,0.391496,1.8687
2026-02-11T04:02:42+01:00,14805,4000010,348497,1214505,1375202,801867,255,259684,0.391496,1.8669
2026-02-11T04:02:47+01:00,14810,4000015,348497,1213541,1375220,802819,0,259938,0.391496,1.8642
2026-02-11T04:02:52+01:00,14815,4000009,348497,1212564,1375230,803780,0,259938,0.391496,1.8614
2026-02-11T04:02:57+01:00,14820,4000020,348497,1211625,1375214,804318,428,259938,0.391496,1.8587
2026-02-11T04:03:02+01:00,14825,4000019,348497,1210674,1375215,804699,468,260466,0.391496,1.8560
2026-02-11T04:03:07+01:00,14830,4000025,348497,1209722,1375217,804873,470,261246,0.391496,1.8532
2026-02-11T04:03:12+01:00,14835,4000020,348497,1208771,1375221,805260,329,261942,0.391496,1.8505
2026-02-11T04:03:17+01:00,14840,4000020,348497,1207810,1375229,805427,476,262581,0.391496,1.8477
2026-02-11T04:03:22+01:00,14845,4000022,348497,1206867,1375228,805822,266,263342,0.391496,1.8450
2026-02-11T04:03:27+01:00,14850,4000017,348497,1205912,1375231,806061,392,263924,0.391496,1.8423
2026-02-11T04:03:32+01:00,14855,4000026,348497,1204962,1375246,806434,371,264516,0.391496,1.8396
2026-02-11T04:03:37+01:00,14860,4000007,348497,1204201,1375261,806570,436,265042,0.391496,1.8374
2026-02-11T04:03:42+01:00,14865,4000007,348497,1203928,1375261,806570,436,265315,0.391496,1.8366
2026-02-11T04:03:47+01:00,14870,4000007,348497,1203656,1375267,806624,437,265526,0.391496,1.8358
2026-02-11T04:03:52+01:00,14875,4000007,348497,1203385,1375264,806623,437,265801,0.391496,1.8350
2026-02-11T04:03:57+01:00,14880,4000009,348497,1203111,1375264,806624,492,266021,0.391496,1.8343
2026-02-11T04:04:02+01:00,14885,4000006,348497,1202843,1375269,806674,436,266287,0.391496,1.8335
2026-02-11T04:04:07+01:00,14890,4000008,348497,1202576,1375269,806730,431,266505,0.391496,1.8327
2026-02-11T04:04:12+01:00,14895,4000002,348497,1202398,1375263,806790,371,266683,0.391496,1.8322
2026-02-11T04:04:17+01:00,14900,4000003,348497,1202335,1375263,806790,371,266747,0.391496,1.8320
2026-02-11T04:04:22+01:00,14905,4000008,348497,1202277,1375263,806790,391,266790,0.391496,1.8319
2026-02-11T04:04:27+01:00,14910,4000009,348497,1201951,1375263,806790,391,267117,0.391496,1.8309
2026-02-11T04:04:32+01:00,14915,4000010,348497,1201625,1375269,806785,457,267377,0.391496,1.8300
2026-02-11T04:04:37+01:00,14920,4000018,348497,1201001,1375265,806842,598,267815,0.391496,1.8282
2026-02-11T04:04:42+01:00,14925,4000020,348497,1200037,1375262,807155,468,268601,0.391496,1.8254
2026-02-11T04:04:47+01:00,14930,4000022,348497,1199079,1375264,807237,580,269365,0.391496,1.8227
2026-02-11T04:04:52+01:00,14935,4000018,348497,1198109,1375286,807784,286,270056,0.391496,1.8199
2026-02-11T04:04:57+01:00,14940,4000016,348497,1197152,1375288,807822,537,270720,0.391496,1.8172
2026-02-11T04:05:02+01:00,14945,4000017,348497,1196198,1375293,808572,0,271457,0.391496,1.8144
2026-02-11T04:05:07+01:00,14950,4000018,348497,1195244,1375296,809524,0,271457,0.391496,1.8117
2026-02-11T04:05:12+01:00,14955,4000016,348497,1194268,1375306,810488,0,271457,0.391496,1.8089
2026-02-11T04:05:17+01:00,14960,4000014,348497,1193285,1375311,811464,0,271457,0.391496,1.8061
2026-02-11T04:05:22+01:00,14965,4000015,348497,1192320,1375317,812424,0,271457,0.391496,1.8033
2026-02-11T04:05:27+01:00,14970,4000017,348497,1191365,1375311,813387,0,271457,0.391496,1.8005
2026-02-11T04:05:32+01:00,14975,4000017,348497,1190383,1375315,814365,0,271457,0.391496,1.7977
2026-02-11T04:05:37+01:00,14980,4000015,348497,1189415,1375312,815334,0,271457,0.391496,1.7950
2026-02-11T04:05:42+01:00,14985,4000021,348497,1188438,1375323,816306,0,271457,0.391496,1.7921
2026-02-11T04:05:47+01:00,14990,4000022,348497,1187463,1375342,817083,180,271457,0.391496,1.7893
2026-02-11T04:05:52+01:00,14995,4000020,348497,1186482,1375345,817273,966,271457,0.391496,1.7865
2026-02-11T04:05:57+01:00,15000,4000023,348497,1185507,1375360,817454,1748,271457,0.391496,1.7837
2026-02-11T04:06:02+01:00,15005,4000020,348497,1184549,1375361,817828,2328,271457,0.391496,1.7810
2026-02-11T04:06:07+01:00,15010,4000026,348497,1183588,1375367,818005,2299,272270,0.391496,1.7782
2026-02-11T04:06:12+01:00,15015,4000018,348497,1182629,1375374,818247,2234,273037,0.391496,1.7755
2026-02-11T04:06:17+01:00,15020,4000015,348497,1181658,1375372,819218,1450,273820,0.391496,1.7727
2026-02-11T04:06:22+01:00,15025,4000015,348497,1180679,1375377,820192,649,274621,0.391496,1.7699
2026-02-11T04:06:27+01:00,15030,4000016,348497,1179700,1375397,821152,0,275270,0.391496,1.7671
2026-02-11T04:06:32+01:00,15035,4000022,348497,1178710,1375406,822115,24,275270,0.391496,1.7642
2026-02-11T04:06:37+01:00,15040,4000017,348497,1177750,1375413,823063,0,275294,0.391496,1.7615
2026-02-11T04:06:42+01:00,15045,4000018,348497,1176795,1375397,823354,385,275590,0.391496,1.7587
2026-02-11T04:06:47+01:00,15050,4000015,348422,1175906,1375395,823978,106,276208,0.391304,1.7569
2026-02-11T04:06:52+01:00,15055,4000019,348422,1174915,1375400,824968,0,276314,0.391304,1.7541
